"","KIDS","SNAP","FINC","NPL","AGE","FERH"
"6051",1,"No",180000,4,40.75,"No"
"6052",1,"No",91000,3,34.3333333333333,"No"
"6053",1,"No",23100,2,22,"No"
"6054",1,"Yes",9100,2,32.5,"No"
"6055",2,"No",94100,4,25.5,"No"
"6056",1,"No",49000,3,37.3333333333333,"No"
"6057",2,"No",209800,5,31.8,"Yes"
"6058",1,"No",140130,3,32.6666666666667,"No"
"6059",2,"No",0,4,24,"No"
"6060",1,"No",36000,2,13,"No"
"6061",2,"No",136000,4,26.75,"No"
"6062",1,"No",39400,4,29.25,"No"
"6063",2,"No",31000,4,28.5,"No"
"6064",1,"No",131000,4,36.5,"No"
"6065",1,"No",175000,3,32.3333333333333,"No"
"6066",2,"No",53500,3,22.3333333333333,"No"
"6067",2,"No",115430,4,29.25,"No"
"6068",4,"No",92000,6,12.5,"No"
"6069",2,"Yes",135900,5,41.6,"No"
"6070",2,"No",86000,4,29.25,"No"
"6071",1,"No",107000,3,41.3333333333333,"No"
"6072",1,"No",73000,3,24,"No"
"6073",1,"No",121200,3,37,"No"
"6074",3,"No",90600,5,21.4,"No"
"6075",3,"Yes",67000,4,21.5,"No"
"6076",1,"No",238500,3,21.3333333333333,"Yes"
"6077",1,"No",84200,2,22,"No"
"6078",2,"No",155000,4,32.25,"No"
"6079",1,"No",45000,2,32,"No"
"6080",1,"Yes",3170,2,26.5,"No"
"6081",2,"No",135000,4,25.75,"No"
"6082",2,"No",591000,4,29.25,"No"
"6083",3,"Yes",22700,5,26.6,"No"
"6084",1,"No",150000,3,24.3333333333333,"Yes"
"6085",2,"No",3e+05,4,30.75,"No"
"6086",2,"No",566000,4,24.75,"No"
"6087",1,"No",185000,3,24.3333333333333,"Yes"
"6088",2,"No",310300,4,27.5,"No"
"6089",1,"No",35000,3,34,"No"
"6090",2,"No",42300,4,17.25,"Yes"
"6091",3,"No",292000,5,20.8,"No"
"6092",1,"No",92000,3,21,"No"
"6093",1,"No",108800,3,40,"No"
"6094",2,"No",2e+05,4,22.25,"No"
"6095",1,"No",35200,3,38,"No"
"6096",2,"No",37600,3,12.3333333333333,"No"
"6097",3,"No",65000,5,18.6,"No"
"6098",1,"No",276000,3,30.3333333333333,"No"
"6099",2,"No",59000,4,22.25,"No"
"6100",1,"No",45900,3,26.6666666666667,"No"
"6101",2,"No",695000,5,27,"No"
"6102",3,"No",80000,5,20,"No"
"6103",3,"No",207900,6,30.6666666666667,"No"
"6104",1,"No",160000,6,39.5,"No"
"6105",1,"No",156600,4,42.75,"No"
"6106",2,"No",136300,5,26,"No"
"6107",2,"No",140000,4,16,"Yes"
"6108",2,"No",231000,4,17.75,"No"
"6109",2,"No",36700,3,21,"No"
"6110",2,"No",25000,3,18.3333333333333,"No"
"6111",2,"No",62400,4,17.25,"No"
"6112",1,"No",216900,8,37.75,"No"
"6113",3,"No",1400,5,17.6,"No"
"6114",2,"No",130000,4,26,"No"
"6115",2,"No",319000,4,25.75,"No"
"6116",2,"No",52000,3,15,"No"
"6117",1,"No",215100,3,22.6666666666667,"No"
"6118",1,"Yes",26000,2,12,"No"
"6119",1,"No",23600,5,39.6,"No"
"6120",2,"Yes",92000,6,23.3333333333333,"No"
"6121",1,"No",112000,4,31.25,"No"
"6122",1,"No",105350,4,33.75,"No"
"6123",2,"No",75000,4,24,"No"
"6124",2,"No",258000,4,20.75,"No"
"6125",1,"No",199000,3,16.6666666666667,"Yes"
"6126",2,"No",108700,5,29.4,"No"
"6127",2,"No",220000,4,27.75,"No"
"6128",1,"No",40000,2,19.5,"No"
"6129",2,"No",72000,4,23,"No"
"6130",2,"Yes",39650,5,23.4,"No"
"6131",4,"No",175000,6,21,"No"
"6132",5,"No",33100,7,17.4285714285714,"Yes"
"6133",1,"No",76000,2,33,"No"
"6134",2,"No",32300,4,17.75,"No"
"6135",2,"Yes",30000,4,24,"No"
"6136",1,"No",54000,3,43,"No"
"6137",2,"No",123000,3,21.3333333333333,"No"
"6138",1,"No",45000,2,27,"No"
"6139",2,"No",396000,4,33,"No"
"6140",1,"No",30000,2,35.5,"No"
"6141",2,"No",51600,4,23,"No"
"6142",3,"No",54560,5,27,"No"
"6143",1,"Yes",25600,2,13.5,"Yes"
"6144",2,"No",159400,4,25.5,"No"
"6145",1,"No",51000,3,22.6666666666667,"No"
"6146",2,"No",89000,4,31.75,"No"
"6147",1,"No",8000,2,25.5,"No"
"6148",2,"Yes",99900,6,25,"No"
"6149",1,"No",211000,3,27.3333333333333,"No"
"6150",1,"Yes",51400,2,25.5,"No"
"6151",1,"No",76000,3,21.3333333333333,"No"
"6152",1,"No",58000,4,34,"No"
"6153",2,"No",133400,4,30.75,"No"
"6154",1,"No",200600,3,40.3333333333333,"No"
"6155",2,"No",44900,4,28.5,"No"
"6156",2,"No",113900,4,27.75,"No"
"6157",1,"No",32000,3,23.6666666666667,"No"
"6158",2,"No",151000,5,31.4,"No"
"6159",2,"No",194000,4,23,"No"
"6160",2,"Yes",35600,3,14.3333333333333,"No"
"6161",1,"No",58800,4,36.75,"No"
"6162",1,"No",71200,3,40,"No"
"6163",1,"No",120010,3,39.6666666666667,"No"
"6164",1,"No",71000,3,25,"No"
"6165",2,"No",77500,4,34,"No"
"6166",2,"No",82000,4,18,"No"
"6167",1,"No",50500,4,21.25,"No"
"6168",2,"No",491000,4,20.25,"No"
"6169",1,"No",42000,2,19.5,"No"
"6170",1,"No",160000,3,28.6666666666667,"No"
"6171",1,"No",333000,3,40.3333333333333,"No"
"6172",2,"No",273900,8,36.375,"No"
"6173",2,"Yes",31400,4,21.75,"No"
"6174",1,"No",187500,4,32.75,"No"
"6175",1,"No",118000,4,36.75,"No"
"6176",2,"No",70000,4,29.75,"No"
"6177",2,"No",367200,4,28,"No"
"6178",3,"No",131500,5,27,"No"
"6179",4,"No",118800,6,24.3333333333333,"No"
"6180",1,"No",173100,4,37.75,"No"
"6181",1,"No",45000,3,28.6666666666667,"No"
"6182",1,"No",30000,2,18.5,"No"
"6183",2,"No",70000,4,25.5,"No"
"6184",4,"Yes",29300,6,15.3333333333333,"No"
"6185",1,"No",3e+05,3,20.3333333333333,"Yes"
"6186",2,"No",101000,4,20,"No"
"6187",3,"Yes",11390,8,21.375,"No"
"6188",1,"Yes",36800,3,26.6666666666667,"No"
"6189",2,"No",437000,4,34.75,"No"
"6190",1,"No",24700,2,38.5,"No"
"6191",3,"No",30000,4,9.25,"No"
"6192",1,"No",250000,4,37.75,"No"
"6193",2,"No",120900,4,32.25,"No"
"6194",2,"No",585200,4,19.25,"Yes"
"6195",1,"No",48370,4,30.75,"No"
"6196",2,"No",696000,4,29,"No"
"6197",2,"No",160000,5,29.8,"No"
"6198",2,"No",265000,4,21.75,"No"
"6199",1,"No",120000,4,32.75,"No"
"6200",2,"No",114000,4,28,"No"
"6201",2,"No",147800,4,20,"Yes"
"6202",2,"Yes",59000,4,22.25,"No"
"6203",1,"No",653000,3,30.3333333333333,"No"
"6204",1,"No",62000,3,29.3333333333333,"No"
"6205",2,"No",190000,3,19.3333333333333,"No"
"6206",2,"Yes",21200,4,20.25,"No"
"6207",1,"No",223200,3,39,"No"
"6208",3,"No",42200,5,28,"No"
"6209",1,"No",76600,3,33,"No"
"6210",2,"No",15000,3,15.3333333333333,"No"
"6211",2,"No",245000,4,26.25,"No"
"6212",2,"No",410600,4,30.75,"No"
"6213",3,"No",566000,5,26,"No"
"6214",3,"No",110000,5,27.4,"No"
"6215",1,"No",25000,3,34,"No"
"6216",1,"No",105000,3,20.3333333333333,"Yes"
"6217",3,"No",1e+05,5,23.6,"No"
"6218",3,"No",161100,5,18.6,"No"
"6219",1,"No",330000,3,27.6666666666667,"No"
"6220",2,"No",72000,3,16.6666666666667,"No"
"6221",1,"No",782000,3,35.3333333333333,"No"
"6222",1,"No",143400,4,29,"No"
"6223",2,"No",305000,4,18.5,"No"
"6224",2,"No",303290,4,22,"No"
"6225",1,"No",145000,3,37.6666666666667,"No"
"6226",1,"No",29000,4,31.5,"No"
"6227",2,"Yes",21700,4,21.25,"No"
"6228",2,"Yes",119590,7,39.1428571428571,"Yes"
"6229",2,"No",29700,4,17.5,"No"
"6230",2,"Yes",12700,3,23,"No"
"6231",1,"No",350000,3,35.6666666666667,"No"
"6232",2,"No",221000,4,19,"No"
"6233",2,"No",114270,5,28,"No"
"6234",2,"Yes",82260,4,26,"No"
"6235",2,"No",41900,4,38.25,"No"
"6236",1,"No",131000,3,36.6666666666667,"No"
"6237",2,"No",320000,4,26,"No"
"6238",1,"No",84500,3,29,"No"
"6239",1,"No",360800,3,41,"No"
"6240",2,"No",676550,4,33,"No"
"6241",1,"No",93000,3,34,"No"
"6242",2,"No",37770,4,25.25,"No"
"6243",2,"No",150000,4,24,"No"
"6244",1,"No",110300,5,33.6,"No"
"6245",2,"No",95000,4,18.5,"No"
"6246",1,"No",130100,3,38.3333333333333,"No"
"6247",2,"Yes",1000,3,16.3333333333333,"No"
"6248",1,"No",30000,2,28,"No"
"6249",1,"No",211700,5,43.6,"No"
"6250",2,"No",84800,4,28,"No"
"6251",1,"No",89400,3,16,"Yes"
"6252",1,"No",150000,5,42.2,"No"
"6253",1,"No",42380,2,30.5,"No"
"6254",1,"No",220000,3,39,"No"
"6255",2,"No",66000,4,29.5,"No"
"6256",2,"No",59100,4,17.75,"No"
"6257",2,"No",90000,4,16.25,"Yes"
"6258",2,"No",127000,4,23.5,"No"
"6259",2,"Yes",86400,5,34.8,"No"
"6260",1,"No",24600,3,25,"No"
"6261",2,"No",64700,4,32.75,"No"
"6262",1,"No",205400,3,46.3333333333333,"No"
"6263",1,"No",102600,5,32,"No"
"6264",2,"Yes",4000,3,13.6666666666667,"No"
"6265",1,"No",145000,3,41.3333333333333,"No"
"6266",3,"No",105200,5,29,"No"
"6267",1,"No",140500,3,38,"No"
"6268",2,"No",123000,3,21.3333333333333,"No"
"6269",2,"Yes",610,3,15,"No"
"6270",2,"No",57000,4,20,"No"
"6271",2,"No",160200,4,32.75,"No"
"6272",2,"No",72210,3,27,"No"
"6273",2,"Yes",49700,3,27,"No"
"6274",2,"No",61000,4,19.25,"No"
"6275",2,"No",406500,4,30.25,"No"
"6276",2,"Yes",75000,5,27,"No"
"6277",1,"No",68000,2,18.5,"No"
"6278",2,"No",120000,4,31.25,"No"
"6279",3,"No",85000,5,28.2,"No"
"6280",3,"No",35000,4,9.25,"No"
"6281",2,"No",280000,4,24.5,"No"
"6282",1,"No",145400,4,41,"No"
"6283",2,"No",16800,4,17.75,"No"
"6284",1,"No",108500,2,35.5,"No"
"6285",3,"No",62460,5,17,"No"
"6286",2,"No",65800,3,17.3333333333333,"No"
"6287",1,"No",120000,3,38.6666666666667,"No"
"6288",1,"No",134000,3,21.6666666666667,"No"
"6289",2,"No",136670,4,31.75,"No"
"6290",1,"No",666000,3,30,"No"
"6291",1,"No",130000,3,22.3333333333333,"Yes"
"6292",2,"No",101400,4,26.75,"No"
"6293",2,"No",13600,4,24.5,"No"
"6294",2,"No",123300,3,23,"No"
"6295",1,"Yes",7200,2,17,"No"
"6296",2,"No",637400,4,30,"No"
"6297",2,"No",99000,4,17,"Yes"
"6298",1,"No",353000,3,38.6666666666667,"No"
"6299",2,"No",155000,4,30.75,"No"
"6300",1,"No",25000,2,34.5,"No"
"6301",1,"No",213000,3,36,"No"
"6302",1,"No",145000,3,25.3333333333333,"No"
"6303",3,"No",51500,4,18.75,"No"
"6304",2,"No",32000,4,21.5,"Yes"
"6305",2,"No",174000,4,28.5,"No"
"6306",3,"Yes",344700,9,38.5555555555556,"No"
"6307",1,"Yes",22000,3,26.6666666666667,"No"
"6308",1,"No",106700,3,36.6666666666667,"No"
"6309",2,"No",97100,4,29,"No"
"6310",3,"No",74040,5,23,"No"
"6311",2,"No",160000,4,28.75,"No"
"6312",1,"No",135030,2,24.5,"No"
"6313",1,"No",5800,2,18.5,"No"
"6314",3,"No",60000,4,13.25,"No"
"6315",2,"No",83000,4,32.5,"No"
"6316",2,"No",100300,4,28,"No"
"6317",2,"Yes",13300,4,20.25,"No"
"6318",1,"No",30000,2,31.5,"No"
"6319",3,"No",236330,7,37.4285714285714,"No"
"6320",1,"Yes",33100,2,22.5,"No"
"6321",3,"No",113000,5,20.6,"No"
"6322",2,"No",143000,4,30,"No"
"6323",2,"No",246000,4,30.5,"No"
"6324",1,"No",200260,3,41.3333333333333,"No"
"6325",2,"No",85000,4,32.25,"No"
"6326",2,"No",99000,5,18.6,"No"
"6327",2,"No",336300,4,32,"No"
"6328",3,"No",20500,6,20.8333333333333,"Yes"
"6329",1,"No",98600,4,30.5,"No"
"6330",2,"No",380000,4,30.75,"No"
"6331",1,"No",130000,3,34,"No"
"6332",3,"No",275000,5,23.8,"No"
"6333",1,"No",205000,3,21.6666666666667,"No"
"6334",2,"No",143000,4,23.75,"No"
"6335",1,"Yes",81100,4,43,"No"
"6336",1,"No",55000,3,22.3333333333333,"No"
"6337",1,"No",92600,3,22,"No"
"6338",1,"No",205500,5,36,"No"
"6339",1,"No",54000,3,24.3333333333333,"No"
"6340",2,"No",40000,3,17,"No"
"6341",1,"No",758000,4,32,"No"
"6342",1,"No",77000,3,26.3333333333333,"No"
"6343",2,"No",212720,4,21.25,"No"
"6344",1,"No",135400,4,37.25,"Yes"
"6345",1,"No",151800,3,35.6666666666667,"No"
"6346",1,"No",59400,2,26,"No"
"6347",2,"No",75000,3,15.6666666666667,"No"
"6348",1,"No",140000,3,23.3333333333333,"No"
"6349",3,"No",251150,5,17.6,"No"
"6350",2,"No",108000,6,20.3333333333333,"Yes"
"6351",4,"No",74000,6,13,"No"
"6352",2,"No",257000,4,21.25,"No"
"6353",1,"No",147000,2,41.5,"No"
"6354",1,"No",1200,2,30,"No"
"6355",1,"No",240000,3,26.3333333333333,"No"
"6356",3,"No",47000,5,23.6,"No"
"6357",3,"No",160000,5,23.4,"No"
"6358",1,"Yes",12000,2,17.5,"No"
"6359",2,"No",13000,3,14.6666666666667,"No"
"6360",1,"No",82000,2,31,"No"
"6361",1,"No",61600,4,29.5,"No"
"6362",1,"No",298400,3,35.3333333333333,"No"
"6363",5,"No",126000,7,15.2857142857143,"Yes"
"6364",2,"No",123100,4,32.75,"No"
"6365",1,"No",39500,2,38,"No"
"6366",2,"No",46800,4,23.75,"No"
"6367",3,"No",296000,7,26,"No"
"6368",1,"Yes",24830,4,25.25,"No"
"6369",2,"No",61000,4,30,"No"
"6370",1,"No",78000,2,29,"No"
"6371",3,"No",140000,5,16.8,"No"
"6372",6,"No",39200,9,17.1111111111111,"No"
"6373",4,"Yes",65800,8,23,"No"
"6374",1,"Yes",12500,2,27,"No"
"6375",2,"No",66800,4,24.25,"No"
"6376",2,"No",120000,4,18.5,"Yes"
"6377",2,"Yes",28000,4,19.5,"No"
"6378",2,"No",217000,5,25.8,"Yes"
"6379",1,"Yes",26000,3,34.6666666666667,"No"
"6380",1,"No",136000,3,38,"No"
"6381",1,"No",79500,3,28.6666666666667,"No"
"6382",2,"No",40000,3,23.3333333333333,"No"
"6383",2,"No",204000,4,29,"No"
"6384",1,"No",103670,3,37.6666666666667,"No"
"6385",2,"No",72000,4,32,"No"
"6386",1,"No",29000,4,28,"No"
"6387",1,"No",104000,3,31,"No"
"6388",2,"No",160000,4,19.5,"Yes"
"6389",1,"No",12120,2,32,"No"
"6390",1,"No",107000,3,21.3333333333333,"No"
"6391",4,"No",99000,6,16,"Yes"
"6392",3,"No",37000,5,24.6,"No"
"6393",3,"No",718000,5,21.8,"No"
"6394",2,"No",109900,3,29,"No"
"6395",1,"No",175000,3,39.6666666666667,"No"
"6396",1,"No",163000,3,20.6666666666667,"Yes"
"6397",4,"Yes",58600,7,27.8571428571429,"Yes"
"6398",1,"No",83200,5,32.8,"No"
"6399",1,"No",42500,3,26.3333333333333,"No"
"6400",1,"Yes",2680,2,29,"No"
"6401",1,"No",72100,3,22.6666666666667,"No"
"6402",1,"No",123200,3,46.3333333333333,"No"
"6403",2,"No",130250,4,32.5,"No"
"6404",1,"Yes",26810,3,27,"Yes"
"6405",3,"Yes",46400,5,30.8,"No"
"6406",1,"No",150000,3,20.3333333333333,"No"
"6407",3,"Yes",45000,5,17.8,"No"
"6408",2,"Yes",182050,4,19.5,"No"
"6409",2,"No",40800,3,22.6666666666667,"No"
"6410",2,"No",91100,5,20.8,"No"
"6411",2,"No",127000,4,28,"No"
"6412",2,"No",35300,4,18.5,"No"
"6413",2,"No",105000,4,18.5,"No"
"6414",1,"Yes",6400,2,21.5,"No"
"6415",1,"No",253630,4,47.75,"No"
"6416",3,"Yes",10000,4,19,"No"
"6417",2,"No",154020,4,20.75,"No"
"6418",1,"No",60700,3,47.3333333333333,"No"
"6419",2,"Yes",16300,4,19.75,"No"
"6420",1,"No",135000,3,39,"No"
"6421",1,"Yes",134800,5,47,"No"
"6422",2,"No",21000,3,20,"No"
"6423",1,"No",131000,3,36.3333333333333,"No"
"6424",2,"No",3e+05,4,28.5,"No"
"6425",1,"No",82500,3,39.3333333333333,"No"
"6426",1,"No",149000,3,31.3333333333333,"No"
"6427",3,"No",58300,5,24.8,"No"
"6428",1,"No",120000,3,22.3333333333333,"No"
"6429",2,"No",41600,3,24.3333333333333,"No"
"6430",2,"No",572000,4,27,"No"
"6431",3,"No",70000,5,17.8,"No"
"6432",1,"No",51300,4,41,"No"
"6433",1,"No",61560,2,22,"No"
"6434",2,"No",89300,4,14.75,"Yes"
"6435",2,"No",58000,3,25.3333333333333,"No"
"6436",1,"No",139000,3,21.6666666666667,"Yes"
"6437",2,"No",160000,4,22,"No"
"6438",1,"No",145000,3,28.6666666666667,"No"
"6439",1,"No",57600,3,19,"Yes"
"6440",2,"No",55000,4,28.5,"No"
"6441",1,"No",253000,6,32.6666666666667,"No"
"6442",1,"No",139000,3,32.3333333333333,"No"
"6443",3,"Yes",110300,6,31.3333333333333,"No"
"6444",2,"No",197000,4,23.5,"No"
"6445",2,"No",167830,4,42.75,"No"
"6446",1,"No",145000,3,28,"No"
"6447",1,"No",132800,9,31.3333333333333,"No"
"6448",1,"No",143000,4,28.25,"Yes"
"6449",1,"Yes",42000,3,30.3333333333333,"No"
"6450",1,"No",1e+05,3,25.3333333333333,"No"
"6451",1,"No",157900,3,29,"No"
"6452",1,"No",129000,4,30.5,"No"
"6453",2,"No",187000,4,31.5,"No"
"6454",1,"No",63500,4,40.25,"No"
"6455",3,"No",121800,6,36.6666666666667,"No"
"6456",2,"No",90000,4,21.25,"No"
"6457",1,"No",58000,3,21.6666666666667,"No"
"6458",2,"No",67200,3,35,"No"
"6459",1,"Yes",18780,5,27.2,"No"
"6460",2,"No",116700,4,28.25,"No"
"6461",2,"No",2e+05,4,25.5,"No"
"6462",1,"No",111700,3,41.3333333333333,"No"
"6463",1,"No",145260,4,40.25,"No"
"6464",2,"No",596000,4,22.5,"No"
"6465",1,"No",63000,3,23,"No"
"6466",1,"Yes",16000,2,24,"No"
"6467",1,"No",110000,3,37,"No"
"6468",2,"No",175200,4,29.5,"No"
"6469",2,"No",42000,4,17.5,"Yes"
"6470",2,"No",88000,4,28.25,"No"
"6471",2,"No",101000,4,25.75,"No"
"6472",1,"No",95200,3,44.3333333333333,"No"
"6473",3,"No",27000,4,11.5,"No"
"6474",1,"No",90500,3,41,"No"
"6475",1,"No",52400,3,40,"No"
"6476",2,"No",69000,3,20.3333333333333,"No"
"6477",1,"No",24400,3,24.3333333333333,"Yes"
"6478",2,"No",144020,4,17.5,"No"
"6479",2,"No",53400,4,29.25,"No"
"6480",3,"Yes",14000,5,15.6,"No"
"6481",1,"No",220000,3,19.6666666666667,"Yes"
"6482",2,"Yes",13100,3,12.6666666666667,"Yes"
"6483",2,"No",69000,5,23.8,"No"
"6484",2,"No",70000,4,26.75,"No"
"6485",1,"No",134700,5,30.6,"No"
"6486",1,"Yes",101100,4,45.25,"No"
"6487",2,"No",85000,4,17.5,"Yes"
"6488",1,"No",28000,2,24.5,"No"
"6489",1,"Yes",1800,3,30,"No"
"6490",3,"No",2e+05,5,21.8,"No"
"6491",1,"No",55000,3,30,"No"
"6492",1,"Yes",13200,3,23.6666666666667,"No"
"6493",1,"No",168000,4,34.25,"No"
"6494",1,"No",159600,3,30,"No"
"6495",2,"No",96000,3,14.6666666666667,"No"
"6496",3,"No",2e+05,5,17,"No"
"6497",2,"No",180000,4,22,"No"
"6498",1,"No",190000,3,21.6666666666667,"No"
"6499",2,"No",42100,4,25,"No"
"6500",1,"Yes",9000,2,34,"No"
"6501",2,"No",255500,4,32.25,"No"
"6502",2,"No",258000,4,18.75,"No"
"6503",2,"No",225000,4,28,"No"
"6504",3,"No",130000,5,16.2,"No"
"6505",1,"No",165000,3,21.6666666666667,"No"
"6506",3,"No",159000,5,22.8,"No"
"6507",1,"No",64600,4,50.25,"No"
"6508",1,"No",285000,3,27,"No"
"6509",1,"No",64700,3,36,"No"
"6510",2,"No",125000,4,32,"No"
"6511",3,"No",22600,5,26.8,"No"
"6512",2,"No",241000,4,28.75,"No"
"6513",2,"No",192000,4,28,"No"
"6514",1,"Yes",36000,3,21.3333333333333,"No"
"6515",3,"No",253000,6,25.5,"No"
"6516",2,"No",102000,4,26.5,"No"
"6517",1,"Yes",47200,5,18,"No"
"6518",2,"No",35000,3,22.3333333333333,"No"
"6519",1,"No",59500,3,40.6666666666667,"No"
"6520",1,"No",84600,3,46,"No"
"6521",2,"No",107000,4,27,"No"
"6522",1,"No",208000,3,30.6666666666667,"No"
"6523",1,"No",88000,4,30.75,"No"
"6524",2,"No",85000,4,32.5,"No"
"6525",1,"No",158300,3,25,"No"
"6526",2,"No",736000,4,18,"No"
"6527",2,"No",135160,4,22.75,"No"
"6528",2,"No",104000,5,33.2,"No"
"6529",4,"No",56000,5,12.4,"No"
"6530",1,"No",95000,3,20.3333333333333,"No"
"6531",3,"No",142000,5,23.2,"No"
"6532",1,"No",148400,4,37.25,"No"
"6533",1,"No",40000,2,34,"No"
"6534",2,"Yes",40000,3,14.3333333333333,"No"
"6535",5,"Yes",57800,8,18.75,"No"
"6536",2,"No",120250,4,32.5,"No"
"6537",3,"Yes",27930,5,13.6,"Yes"
"6538",2,"No",236400,4,23,"No"
"6539",2,"No",135000,4,28.75,"No"
"6540",3,"No",250000,5,22.6,"No"
"6541",7,"Yes",93300,11,18.1818181818182,"No"
"6542",3,"No",93400,5,19,"No"
"6543",2,"No",155000,4,17.75,"Yes"
"6544",2,"No",151000,4,26,"No"
"6545",2,"No",17000,3,29.6666666666667,"No"
"6546",3,"No",1e+05,4,19.75,"No"
"6547",1,"No",68000,3,23,"No"
"6548",1,"No",140000,4,28.25,"No"
"6549",1,"No",185000,3,23.3333333333333,"Yes"
"6550",2,"Yes",30000,3,15.6666666666667,"No"
"6551",2,"No",181600,4,27.5,"No"
"6552",1,"No",38840,2,18.5,"No"
"6553",1,"No",123000,5,29.8,"No"
"6554",1,"Yes",28900,2,19.5,"No"
"6555",4,"No",303500,6,16,"No"
"6556",2,"No",136000,7,32.7142857142857,"No"
"6557",1,"No",93000,4,35.75,"No"
"6558",2,"No",140000,4,23.75,"No"
"6559",1,"No",138300,5,25,"No"
"6560",2,"Yes",6800,3,21,"No"
"6561",2,"No",216000,4,34.25,"No"
"6562",2,"No",58000,4,20,"No"
"6563",1,"No",4e+05,3,36,"No"
"6564",3,"No",50000,5,27.8,"No"
"6565",3,"No",110000,5,23.2,"No"
"6566",1,"No",225000,3,32.3333333333333,"No"
"6567",2,"Yes",136320,7,32.1428571428571,"No"
"6568",1,"No",120000,3,38.3333333333333,"No"
"6569",2,"No",156000,4,28,"No"
"6570",1,"No",80000,3,21.6666666666667,"No"
"6571",1,"No",216000,3,32.6666666666667,"No"
"6572",2,"No",230000,4,27.5,"No"
"6573",2,"No",275000,4,20.75,"No"
"6574",1,"No",131700,4,30.75,"No"
"6575",3,"Yes",75000,5,31,"No"
"6576",2,"No",81000,4,32.5,"No"
"6577",2,"No",83000,4,21.75,"No"
"6578",2,"No",63000,4,23,"No"
"6579",1,"Yes",32710,2,36.5,"No"
"6580",1,"No",74000,3,38.6666666666667,"No"
"6581",2,"No",95000,4,18.75,"No"
"6582",1,"No",210000,3,36.3333333333333,"No"
"6583",3,"No",190000,5,19.4,"No"
"6584",1,"No",29200,3,42.3333333333333,"No"
"6585",2,"No",165000,4,28.25,"No"
"6586",2,"No",139000,3,25.3333333333333,"No"
"6587",3,"No",316000,7,24.8571428571429,"No"
"6588",1,"No",114600,4,34,"No"
"6589",1,"No",95000,3,21.6666666666667,"No"
"6590",2,"No",98400,4,20.5,"No"
"6591",1,"No",54000,2,25,"No"
"6592",3,"No",260100,5,16.8,"No"
"6593",2,"No",167000,5,25,"No"
"6594",2,"No",140400,4,31.5,"No"
"6595",1,"No",181000,4,36.5,"No"
"6596",2,"No",28000,3,16.6666666666667,"No"
"6597",1,"No",120000,2,26.5,"No"
"6598",1,"No",50000,3,20.3333333333333,"No"
"6599",1,"No",150000,3,31.3333333333333,"No"
"6600",1,"Yes",568400,3,24,"Yes"
"6601",2,"Yes",46600,5,32,"No"
"6602",5,"Yes",2000,6,10,"Yes"
"6603",2,"No",1e+05,4,23.75,"No"
"6604",2,"No",288900,5,27.2,"No"
"6605",1,"No",122000,3,26,"No"
"6606",2,"No",63500,4,20.75,"No"
"6607",2,"No",81600,4,25.5,"No"
"6608",1,"No",22500,2,40,"No"
"6609",1,"Yes",26000,2,16,"No"
"6610",1,"Yes",154300,5,26,"No"
"6611",3,"No",587650,5,28.6,"No"
"6612",2,"No",161900,6,35,"No"
"6613",1,"No",120070,3,21.6666666666667,"No"
"6614",1,"Yes",31400,3,28.6666666666667,"No"
"6615",3,"No",78000,4,19.75,"No"
"6616",2,"Yes",50,3,15.3333333333333,"No"
"6617",1,"No",115590,3,33,"No"
"6618",1,"Yes",36900,3,31.6666666666667,"No"
"6619",1,"No",140200,4,36.25,"No"
"6620",3,"No",237000,5,21,"No"
"6621",3,"Yes",19300,4,15.25,"No"
"6622",2,"No",135400,6,34,"No"
"6623",1,"No",90200,3,30.6666666666667,"No"
"6624",1,"No",43000,3,22.6666666666667,"No"
"6625",2,"Yes",25000,3,14.3333333333333,"No"
"6626",3,"No",116900,4,19.5,"No"
"6627",1,"Yes",70000,4,16.25,"Yes"
"6628",3,"No",257800,5,17,"No"
"6629",1,"No",43000,3,18,"Yes"
"6630",1,"No",248250,4,44.25,"No"
"6631",1,"No",46000,3,25.3333333333333,"No"
"6632",2,"No",42100,4,28.5,"No"
"6633",2,"No",573000,4,26.75,"No"
"6634",2,"No",50000,3,17.3333333333333,"No"
"6635",2,"No",245300,4,30,"No"
"6636",2,"No",40000,4,17.25,"No"
"6637",1,"No",340000,3,39.3333333333333,"No"
"6638",3,"No",211000,5,21.2,"No"
"6639",2,"No",4e+05,4,21,"No"
"6640",5,"No",110000,7,21.5714285714286,"No"
"6641",2,"No",70700,5,33,"No"
"6642",2,"No",206000,4,22.75,"No"
"6643",1,"No",141000,3,31.3333333333333,"No"
"6644",3,"Yes",65000,5,16.6,"No"
"6645",2,"No",106900,6,28.5,"No"
"6646",1,"No",114000,3,22.3333333333333,"Yes"
"6647",2,"No",90000,4,30,"No"
"6648",1,"No",105000,3,27.3333333333333,"No"
"6649",2,"No",205000,4,27,"No"
"6650",3,"No",427000,5,20.6,"No"
"6651",1,"No",45500,2,37,"No"
"6652",1,"Yes",12800,3,29.6666666666667,"No"
"6653",2,"No",107500,3,24.3333333333333,"No"
"6654",2,"No",174600,4,25.5,"No"
"6655",1,"No",90000,3,22.3333333333333,"No"
"6656",2,"No",154000,4,23.75,"No"
"6657",4,"No",130000,6,19.5,"No"
"6658",1,"No",42400,4,39.25,"No"
"6659",2,"No",130000,4,28.5,"No"
